video,qid,type,question,arm,raw_answer,pred_answer_idx,gold_answer_idx,acc_qa,parse_failed,refused,context_char_len,answer_ms,user_prompt,iop,iou,acc_gqa_unverified
4757890069,2,TC,what were the people filmed near the middle of the video doing as the vehicles drove past,A_FULL,"ANSWER: B
REASON: People are standing near a road sign and barriers while a truck drives down the street.",1,1,1,False,False,1109,7987.62,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what were the people filmed near the middle of the video doing as the vehicles drove past

Options:
A. singing a song
B. talking to each other
C. reversing their bicycle
D. hanging clothes
E. making music

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
10597533885,1,CW,why does the kid pick out specific toys,A_FULL,"ANSWER: B
REASON: The caption describes the child playing with toys like cars and playhouses, indicating the toys are chosen for the purpose of playing.",1,0,0,False,False,1442,9613.13,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the kid pick out specific toys

Options:
A. her favourite toys
B. to play with
C. teething
D. play
E. stabilize toy car

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3851961428,7,CW,why did the man in red do a hand gesture,A_FULL,"ANSWER: D
REASON: The man in red likely used a hand gesture to signal something important during the diving activity.",3,3,1,False,False,1431,8880.82,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the man in red do a hand gesture

Options:
A. calling for help
B. for the video
C. to take photo
D. signalling
E. playing with the dogs

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7691172922,6,TN,what does the dog do after running up the stairs,A_FULL,"ANSWER: D
REASON: The dog lies on the ground after running up the stairs.",3,1,0,False,False,1279,8422.42,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the dog do after running up the stairs

Options:
A. guide dog while running
B. turn around and wait for lady
C. go to the back of cage
D. lie on the ground
E. run around the man

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5047408177,8,CW,why did the girl pick out a white item from the bucket at the beginning,A_FULL,"ANSWER: A
REASON: The caption mentions a white laundry basket, suggesting the girl picked out a white item (likely clothes) to wash.",0,1,0,False,False,1480,9480.7,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the girl pick out a white item from the bucket at the beginning

Options:
A. wash it in the laundry
B. hang it out
C. give to lady
D. throw to the dog
E. play with the boy

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.7037,False
4626535366,2,CW,why did the boy with spectacles stand nearer to the board and further from others,A_FULL,"ANSWER: A
REASON: The caption in Frame 378 mentions a watch worn by one of the individuals, suggesting the boy with spectacles was the presenter.",0,0,1,False,False,1166,8816.93,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the boy with spectacles stand nearer to the board and further from others

Options:
A. presenting
B. riding the toy horse
C. assisting with the barbeque
D. pushing the rod
E. main performer kicking boards others hold

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.66175,0.08024,True
3489439407,6,CW,why are the lady and two men staring at the screens in front of them,A_FULL,"ANSWER: E
REASON: The caption mentions ""documents and a bag are on a table in front of the person in yellow,"" indicating they are likely reviewing or preparing for a presentation, which would involve looking at the slides on the screens.",4,3,0,False,False,1492,10882.99,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why are the lady and two men staring at the screens in front of them

Options:
A. listen to the presentation
B. dancing game
C. distracted by people on top
D. looking at the two ladies speak
E. check the slides

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.50327,0.15833,False
5603283408,1,TC,what is the man in blue shorts doing as the girl was walking at the start,A_FULL,"ANSWER: B
REASON: The frame at 3.8s shows a small child walking with a toy, and another person standing nearby wearing sandals and a skirt, indicating the man in blue shorts is walking in front of the girl.",1,3,0,False,False,1283,10315.71,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what is the man in blue shorts doing as the girl was walking at the start

Options:
A. jumped backwards
B. walk in front of girl
C. search the bag
D. gesturing to girl
E. stand up from his seat

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.58428,0.41271,False
8752043000,5,TC,what is the baby s expression when he approached the person,A_FULL,"ANSWER: A
REASON: The caption in frame 923 describes the baby with ""a joyful expression.""",0,0,1,False,False,1172,8047.13,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what is the baby s expression when he approached the person

Options:
A. smiling
B. sleepy
C. annoyed
D. nervous
E. crying

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
8990144134,6,TN,what does the cat do after hitting the bird,A_FULL,"ANSWER: B
REASON: After the cat hits the bird, there is no further reaction from the cat in the frames.",1,4,0,False,False,1189,8396.76,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the cat do after hitting the bird

Options:
A. lick the other cat
B. no reaction
C. keep watching the string move
D. rubs against him
E. look at bird

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
11565498775,10,CH,how does the man assist the boy to do correctly,A_FULL,"ANSWER: A
REASON: The caption describes a man and a child present, with the child reaching toward a metal stand, suggesting the man is helping the boy adjust his posture.",0,0,1,False,False,1244,8839.97,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the man assist the boy to do correctly

Options:
A. adjust his posture
B. turning and looking
C. pick up and push boys away
D. using toy
E. carry him

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
11584566583,1,TC,what does the lady in green hold in her left hand while standing,A_FULL,"ANSWER: C
REASON: The caption in Frame 201 clearly states the woman in the green sweater holds a microphone and paper.",2,2,1,False,False,1170,7925.37,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the lady in green hold in her left hand while standing

Options:
A. passport
B. flower
C. paper
D. headphone
E. microphone

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.54321,True
3939145327,6,CH,how did the girl shift her tricycle away from the wall,A_FULL,"ANSWER: D
REASON: The frames show the child standing on the tricycle and wearing shoes, indicating she moved it with her hands.",3,3,1,False,False,1369,9467.66,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the girl shift her tricycle away from the wall

Options:
A. adjust handles
B. asked for help
C. remote controller
D. move it with her hands
E. pedal to the streets

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.8215,0.71078,True
2589540862,4,CW,why did the man at the computer lean forward at the middle,A_FULL,"ANSWER: C
REASON: The caption in Frame 188 shows a person seated at a desk with a computer, indicating they were using it.",2,4,0,False,False,1329,9174.95,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the man at the computer lean forward at the middle

Options:
A. show child something
B. preparing something
C. using it
D. adjusting the music
E. try to catch girl

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4635309062,3,CW,why is the white shirt man moving his arms,A_FULL,"ANSWER: D
REASON: The man is cooking chicken on a stove pan and holding a knife, indicating he is preparing food.",3,3,1,False,False,1354,9186.29,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is the white shirt man moving his arms

Options:
A. cut the shoe
B. make a toast
C. prepare to attack
D. cooking
E. start eating first as he s hungry

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.13793,True
5421648216,0,CW,why are the sheeps insde a fence,A_FULL,"ANSWER: B
REASON: The sheep are standing behind a fence, indicating they are contained or kept within a specific area.",1,0,0,False,False,1266,8701.21,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why are the sheeps insde a fence

Options:
A. protect them
B. prevent running away
C. prevent run away
D. controlled by owner
E. to prevent poeple from skiing away

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.10304,False
6205856607,4,TC,how does the girl react when the horse turns towards her the first time,A_FULL,"ANSWER: D
REASON: The caption in Frame 618 describes the child interacting with the horse, suggesting a positive reaction such as smiling.",3,3,1,False,False,1179,8334.28,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the girl react when the horse turns towards her the first time

Options:
A. climb onto chair
B. run away
C. shouted
D. smile
E. disgusted

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3249402410,8,TN,what did the lady in black on the left do after she finished spreading the sauce on her pizza,A_FULL,"ANSWER: D
REASON: The caption mentions ""large metal bowls containing shredded cheese"" which suggests she added cheese after spreading the sauce.",3,3,1,False,False,1738,9861.48,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the lady in black on the left do after she finished spreading the sauce on her pizza

Options:
A. slice the pizza
B. cut the meat
C. point
D. put cheese
E. put on plate

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.275,True
3175315183,3,CW,why did the baby lean his head to his right in the middle,A_FULL,"ANSWER: E
REASON: The caption mentions the baby is lying on a colorful play mat with animal designs and toys hanging above, suggesting the baby is resting or sleeping in a safe, stable position.",4,0,0,False,False,1612,10647.72,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the baby lean his head to his right in the middle

Options:
A. to bite hanging toy
B. look at the lady
C. to grab the blanket
D. to crawl away
E. prevent falling

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7888256388,3,TN,what did the dog do after sniffing the lady s shoes,A_FULL,"ANSWER: D
REASON: The dog moved backwards after sniffing the lady's shoes, as seen in the frames where the dog is interacting with the person and its leg is visible in dark shorts.",3,2,0,False,False,1386,9950.24,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the dog do after sniffing the lady s shoes

Options:
A. looks at the direction
B. put dog back
C. walk away
D. move backwards
E. eat food

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.06319,0.03696,False
7888256388,5,CW,why did the dog move forward towards the lady after it was patted,A_FULL,"ANSWER: C  
REASON: The caption mentions the dog has a leash and extends toward the dog, indicating the leash pulled the dog forward.",2,1,0,False,False,1091,7512.3,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the dog move forward towards the lady after it was patted

Options:
A. copy whatever he sees
B. sniff her shoe
C. dog pulls the leash
D. wants to get pet
E. find the girl

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4179163342,1,CW,why did the man in black move his hands as he talked,A_FULL,"ANSWER: A
REASON: The caption mentions the man is interacting with the children, and the children are raising their hands, suggesting the man may be gesturing while talking.",0,0,1,False,False,1540,9849.14,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the man in black move his hands as he talked

Options:
A. gesture this words
B. test projector
C. reading from script
D. making machine move
E. cold

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.08818,True
10109097475,4,CW,why did the aircraft stopped on the runway,A_FULL,"ANSWER: E
REASON: The caption in Frame 100 describes the airplane being on a runway with people nearby, indicating it was likely landing.",4,2,0,False,False,1291,8885.29,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the aircraft stopped on the runway

Options:
A. record performance
B. plane went high in the sky
C. finish testing the runway
D. direct the plane
E. landing

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4083875373,3,TN,what happens to the girl after spinning too many rounds in the middle,A_FULL,"ANSWER: C
REASON: The caption mentions the child sits on the floor and the room has a warm indoor lighting ambiance, suggesting she gets dizzy after spinning too many rounds.",2,2,1,False,False,1155,8776.88,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what happens to the girl after spinning too many rounds in the middle

Options:
A. tie her hair
B. dancing backward
C. gets dizzy
D. dancing
E. raise her leg

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7499763064,2,TC,what does the lady in blue do as the man was trying to climb higher nearing the end,A_FULL,"ANSWER: D
REASON: The frames show the lady in blue moving forward as the man climbs higher, indicating she is advancing along the cliff.",3,4,0,False,False,1234,8683.72,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the lady in blue do as the man was trying to climb higher nearing the end

Options:
A. move hands around
B. stretch her feet
C. stand still
D. move her forward
E. wait and watch

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.80438,0.75939,False
2920952624,2,CH,how does the shorter woman stir fry her dish after sprinkle something,A_FULL,"ANSWER: C
REASON: The frame shows the shorter woman holding a yellow bowl and a large spoon, indicating she stirs her dish with a spoon.",2,2,1,False,False,1414,9398.51,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the shorter woman stir fry her dish after sprinkle something

Options:
A. a knife
B. use big spoon
C. with a spatula
D. put force to push knife down
E. using fingers

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
5421648216,4,TN,what does the white sheep do after looking at the other two sheeps at the start,A_FULL,"ANSWER: C
REASON: The white sheep is initially seen standing behind a fence with a collar, and then it continues standing still in later frames without any movement.",2,2,1,False,False,1283,9301.89,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the white sheep do after looking at the other two sheeps at the start

Options:
A. walking
B. walk away
C. nothing
D. move away
E. chased it

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.1028,True
2920952624,6,CH,how does the shorter woman reach the frying pan to stir fry after sprinkling something into it,A_FULL,"ANSWER: B
REASON: The caption in Frame 198 shows stools and appliances in the background, indicating the shorter woman likely steps up on a stool to reach the frying pan.",1,1,1,False,False,1436,9841.46,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the shorter woman reach the frying pan to stir fry after sprinkling something into it

Options:
A. using spoon
B. steps on a stool
C. use both hands
D. in circle
E. using fingers

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
7887764754,2,TN,what does the baby do after the dog eats the food on her hand at the start,A_FULL,"ANSWER: A
REASON: The caption in the first frame shows the child holding food while the dog stands nearby, indicating the dog eats from the child's hand.",0,1,0,False,False,1386,9530.81,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the baby do after the dog eats the food on her hand at the start

Options:
A. move spoon slowly towards baby
B. look at camera
C. get dog to do tricks
D. ignore baby
E. happy

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.38636,0.38636,False
3249402410,0,CW,why did the lady in black on the left put the scoop into the pot at the beginning of the video,A_FULL,"ANSWER: D
REASON: The caption mentions ""large bowls of ingredients"" and ""pizzas are being handled,"" suggesting she was scooping sauce for cooking.",3,3,1,False,False,1399,8844.67,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the lady in black on the left put the scoop into the pot at the beginning of the video

Options:
A. to dip the brush conveniently
B. getting a drink
C. scoop the sand out
D. scoop the sauce
E. put cake to eat

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4136617240,2,CW,why is there a lady dancing near the girl,A_FULL,"ANSWER: B
REASON: The caption in Frame 1020 shows a child in a white shirt and green shorts moving, while another child in a white top and green skirt is also moving. This suggests both children are dancing together.",1,1,1,False,False,1405,10548.6,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why is there a lady dancing near the girl

Options:
A. watching her steps
B. dancing with the girl
C. learn to dance
D. props
E. her belongings

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3452354871,5,CH,how did the bird clean itself,A_FULL,"ANSWER: B
REASON: The bird is shown standing on stone pavement with a person's foot and brown boots nearby, indicating it might have shaken its head and wings to clean itself.",1,1,1,False,False,1336,9560.71,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the bird clean itself

Options:
A. dip into water
B. shake head and wings
C. jump into water puddle
D. jump into the pond
E. flying and spinning

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.68432,0.36769,True
3935853204,6,TC,how are the other people positioned around,A_FULL,"ANSWER: E
REASON: The frames show people gathered around a display screen, suggesting they are standing in place.",4,4,1,False,False,1710,9387.37,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how are the other people positioned around

Options:
A. sitting on the sofa
B. running around
C. sitting around the campfire
D. dancing randomly
E. standing

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.50575,True
4626535366,10,TC,what are the four children doing while one of them is presenting,A_FULL,"ANSWER: A
REASON: One child is seen wearing a watch and standing near the sign, likely presenting. The other children are standing on stage, which suggests they are gesturing or presenting as well.",0,4,0,False,False,1135,9099.68,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what are the four children doing while one of them is presenting

Options:
A. gesture
B. play driving
C. drinking milk
D. sitting in the corner
E. standing in a line

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.59361,0.07238,False
5008618500,8,TN,how did the child in pink react after the lady show the belly button of the baby to her,A_FULL,"ANSWER: A
REASON: The child in pink is observed sitting nearby and observing the interaction between the woman and the baby, indicating a curious reaction.",0,0,1,False,False,1335,8957.53,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the child in pink react after the lady show the belly button of the baby to her

Options:
A. look curiously
B. look at toy
C. goes to help
D. take the cube
E. swinging her arms

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6329077812,5,TN,how did the lady react after the baby spited out milk,A_FULL,"ANSWER: A
REASON: The caption shows the baby spitting out milk after being fed, indicating the baby spat out the milk.",0,0,1,False,False,1229,8546.49,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how did the lady react after the baby spited out milk

Options:
A. wipe away
B. pleased
C. move hands into water
D. move the toy again and again
E. push baby back

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3066064005,8,CW,why does the woman in black open the lid of the bowl on the table,A_FULL,"ANSWER: B  
REASON: The caption describes a woman handling food and reaching for food on a table, indicating she is preparing to eat.",1,1,1,False,False,1481,9060.09,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why does the woman in black open the lid of the bowl on the table

Options:
A. eat
B. ready to eat
C. ordered by customer
D. listening to lady in black
E. read book

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.56818,0.56818,True
4983922034,4,TC,how do the two dogs in front of the man react every time he kicks,A_FULL,"ANSWER: C
REASON: The caption consistently describes the two dogs playing and jumping in the snowy area, indicating they run around as they interact.",2,4,0,False,False,1336,9050.83,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how do the two dogs in front of the man react every time he kicks

Options:
A. follow the black dog
B. catch ball
C. runs around
D. stop moving
E. jump to bite snow

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",1.0,0.34646,False
14012319794,5,TN,what did the girl do after she got the flag,A_FULL,"ANSWER: D
REASON: The frames show the girl walking away from the tent after she got the flag.",3,4,0,False,False,1380,8937.41,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the girl do after she got the flag

Options:
A. put down her club
B. stand up
C. stomp her foot
D. walks away
E. run around the room

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
3471421544,1,TN,what does the baby do after he lights up the toy,A_FULL,"ANSWER: C
REASON: The caption describes bright lights and playful toys attached to the activity center, indicating the baby looks at the lights after they light up.",2,2,1,False,False,1579,9987.56,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the baby do after he lights up the toy

Options:
A. frown
B. curious
C. look at lights
D. dances
E. try to turn around

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
4273039295,11,TN,what does the woman in green beanie do after the child falls down,A_FULL,"ANSWER: D
REASON: The frames show the child falling down, but there is no evidence of the woman in the green beanie doing anything after the fall; she remains standing at the same spot.",3,2,0,False,True,1330,9966.27,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the woman in green beanie do after the child falls down

Options:
A. lift her feet
B. baby touch her hand
C. pull him up
D. stand at the same spot
E. on her head

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
11565498775,0,TN,what did the man do after the boy ran away,A_FULL,"ANSWER: B
REASON: The caption in frame 410 shows the man holding a pipe and a metal table filled with rocks and minerals, indicating he was likely using the rocks.",1,2,0,False,False,1275,8893.78,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what did the man do after the boy ran away

Options:
A. lean in to watch
B. puts it on the table
C. follow boy
D. use towel cover it
E. sitting on the sofa

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.50064,0.34435,False
9735768590,7,CH,how does the woman attain the baby s attention at the start,A_FULL,"ANSWER: A
REASON: The caption in Frame 50 shows the baby being held by a person with dark hair, indicating the woman is using her hand (likely with her tongue tucked in) to get the baby's attention.",0,0,1,False,False,1398,10627.57,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the woman attain the baby s attention at the start

Options:
A. tucking out her tongue
B. with cloth
C. push the chair baby is in
D. push baby over
E. shakes her head

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6136926089,6,TC,what does the boy do when it reached the black stairs,A_FULL,"ANSWER: A
REASON: The child is climbing the stairs, so once they reach the top, they would move backwards.",0,4,0,False,False,1074,7940.52,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what does the boy do when it reached the black stairs

Options:
A. move backwards
B. went into the house too
C. hide behind wall
D. gets up and wipe his hands
E. starts crawling upward

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.64358,0.45176,False
5926256714,6,CW,why did the man holding the boy take steps forward,A_FULL,"ANSWER: D
REASON: The caption shows the man holding the boy and taking steps forward, indicating he moved himself forward.",3,1,0,False,False,1738,10144.21,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
why did the man holding the boy take steps forward

Options:
A. play the piano
B. moving the baby forward
C. dancing
D. push himself forward
E. form a circle

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.0,0.0,False
6136926089,3,CH,how does the baby interact with the slide in the middle of the video,A_FULL,"ANSWER: A
REASON: The caption in Frame 625 describes a child on a yellow slide, indicating the child is interacting with the slide by being on it.",0,0,1,False,False,974,8006.26,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
how does the baby interact with the slide in the middle of the video

Options:
A. lay on the slide
B. baby sit down
C. hold them together
D. lie on tummy
E. bend down

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.76076,0.42627,True
6160414832,3,TC,what is the shirtless boy doing in front of the camera near the end of the video,A_FULL,"ANSWER: D
REASON: The shirtless boy is gesturing with his arms while children play with cards on the table in the frames near the end of the video.",3,4,0,False,False,1387,9452.74,"You are answering a NExT-QA multiple-choice video question.

Use only the provided retrieved frame evidence. Do not use outside knowledge if
the evidence is insufficient.

Question:
what is the shirtless boy doing in front of the camera near the end of the video

Options:
A. sleeping
B. playing with dog
C. surfing
D. touch the camera
E. dancing

Return exactly this format:
ANSWER: <A|B|C|D|E>
REASON: <one short sentence grounded in the frame evidence>
",0.58577,0.40129,False
